date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:57:10	193919/193919	---M--	200	added ('OK')	image/jpeg	etag:%222f57f-607e8cc601ebf%22	http://df.webontwerp.ucll.be/assets/conceptueel/autoverhuur.jpg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/conceptueel/autoverhuur.jpg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:57:14	520800/520800	---M--	200	added ('OK')	image/svg+xml	etag:%227f260-607e8cd5f7fc9%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening4_oplossing_afb01.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening4_oplossing_afb01.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:57:19	530049/530049	---M--	200	added ('OK')	image/svg+xml	etag:%2281681-607e8cd69e01e%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening4_oplossing_afb02.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening4_oplossing_afb02.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:57:24	531280/531280	---M--	200	added ('OK')	image/svg+xml	etag:%2281b50-607e8cd70d56c%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening4_oplossing_afb03.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening4_oplossing_afb03.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:57:56	1289844/1289844	---M--	200	added ('OK')	application/pdf	etag:%2213ae74-607e8cce12707%22	http://df.webontwerp.ucll.be/assets/PDF/handleiding23-24.pdf	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/PDF/handleiding23-24.pdf	(from http://df.webontwerp.ucll.be/NL/SQL_pgadmin/)
15:57:59	525565/525565	---M--	200	added ('OK')	image/svg+xml	etag:%22804fd-607e8cd6d89a5%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb01.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb01.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:03	525698/525698	---M--	200	added ('OK')	image/svg+xml	etag:%2280582-607e8cd5ee387%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb02.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb02.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:07	525842/525842	---M--	200	added ('OK')	image/svg+xml	etag:%2280612-607e8cd650db4%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb03.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb03.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:11	527980/527980	---M--	200	added ('OK')	image/svg+xml	etag:%2280e6c-607e8cd74ec54%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb04.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb04.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:15	530991/530991	---M--	200	added ('OK')	image/svg+xml	etag:%2281a2f-607e8cdc22292%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb05a.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb05a.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:19	528346/528346	---M--	200	added ('OK')	image/svg+xml	etag:%2280fda-607e8cdd3b6b6%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb05b.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb05b.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:23	532524/532524	---M--	200	added ('OK')	image/svg+xml	etag:%228202c-607e8cd8576d6%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb06.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb06.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:25	281087/281087	---M--	200	added ('OK')	image/png	etag:%22449ff-607e8cc5fd09e%22	http://df.webontwerp.ucll.be/assets/conceptueel/kuloket.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/conceptueel/kuloket.png	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:28	539824/539824	---M--	200	added ('OK')	image/svg+xml	etag:%2283cb0-607e8cd81022d%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb07.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb07.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:34	542078/542078	---M--	200	added ('OK')	image/svg+xml	etag:%228457e-607e8cdec8e49%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb08.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb08.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:37	542353/542353	---M--	200	added ('OK')	image/svg+xml	etag:%2284691-607e8cdef2e2e%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb09.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb09.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:44	547789/547789	---M--	200	added ('OK')	image/svg+xml	etag:%2285bcd-607e8cd7d4906%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb010.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb010.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:47	550199/550199	---M--	200	added ('OK')	image/svg+xml	etag:%2286537-607e8cd88553c%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb011.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb011.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:53	553791/553791	---M--	200	added ('OK')	image/svg+xml	etag:%228733f-607e8cd78f39d%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb012.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening6_oplossing_afb012.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:58:57	533591/533591	---M--	200	added ('OK')	image/svg+xml	etag:%2282457-607e8cd92e472%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening7_oplossing_afb01a.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening7_oplossing_afb01a.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:59:04	531921/531921	---M--	200	added ('OK')	image/svg+xml	etag:%2281dd1-607e8cda8aebe%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening7_oplossing_afb01b.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening7_oplossing_afb01b.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:59:08	533019/533019	---M--	200	added ('OK')	image/svg+xml	etag:%228221b-607e8cd69d07e%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening7_oplossing_afb02.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening7_oplossing_afb02.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:59:13	540818/540818	---M--	200	added ('OK')	image/svg+xml	etag:%2284092-607e8cd53b811%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening7_oplossing_afb03.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening7_oplossing_afb03.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:59:29	808746/808746	---M--	200	added ('OK')	image/jpeg	etag:%22c572a-607e8cc64f129%22	http://df.webontwerp.ucll.be/assets/conceptueel/chiro.jpg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/conceptueel/chiro.jpg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:59:33	554215/554215	---M--	200	added ('OK')	image/svg+xml	etag:%22874e7-607e8cdb47676%22	http://df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening8_oplossing_afb01.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/drawio/model_conceptueel_oefening8_oplossing_afb01.svg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
15:59:37	20762/20762	---M--	200	added ('OK')	text/csv	etag:%22511a-607e8ce099c04%22	http://df.webontwerp.ucll.be/assets/CSV/all_csv_sorted_versie7.csv	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/all_csv_sorted_versie7.csv	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
15:59:49	72369/72369	---M--	200	added ('OK')	image/png	etag:%2211ab1-607e8cdfe9f6e%22	http://df.webontwerp.ucll.be/assets/CSV/downloadCSV.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/downloadCSV.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:00:01	1550407/1550407	---M--	200	added ('OK')	image/jpeg	etag:%2217a847-607e8cc70a941%22	http://df.webontwerp.ucll.be/assets/conceptueel/Original_1976_Apple_1_Computer_In_A_Briefcase.JPG	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/conceptueel/Original_1976_Apple_1_Computer_In_A_Briefcase.jpg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel/)
16:00:05	373128/373128	---M--	200	added ('OK')	image/jpeg	etag:%225b188-607e8cc6917b1%22	http://df.webontwerp.ucll.be/assets/conceptueel/mechelen_het_predikheren_public_library_be_001.jpg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/conceptueel/mechelen_het_predikheren_public_library_be_001.jpg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
16:00:51	379162/379162	---M--	200	added ('OK')	image/png	etag:%225c91a-607e8ce0bedc9%22	http://df.webontwerp.ucll.be/assets/CSV/zonderkleur.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/zonderkleur.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:01:05	84201/84201	---M--	200	added ('OK')	image/png	etag:%22148e9-607e8ce0ebc8f%22	http://df.webontwerp.ucll.be/assets/CSV/applychanges.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/applychanges.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:01:15	61810/61810	---M--	200	added ('OK')	image/png	etag:%22f172-607e8ce0805c1%22	http://df.webontwerp.ucll.be/assets/CSV/goforwalk.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/goforwalk.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:01:23	502415/502415	---M--	200	added ('OK')	image/png	etag:%227aa8f-607e8ce0371d8%22	http://df.webontwerp.ucll.be/assets/CSV/metkleur.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/metkleur.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:01:23	40975/40975	---M-Z	200	added ('OK')	text/html	etag:%22a00f-607e8da414538-gzip%22	http://df.webontwerp.ucll.be/NL/SQL_intro/index.html	C:/Code/School/DF/Database/df.webontwerp.ucll.be/NL/SQL_intro/index-2.html	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:01:30	519520/519520	---M--	200	added ('OK')	image/png	etag:%227ed60-607e8ce031417%22	http://df.webontwerp.ucll.be/assets/CSV/editcsv.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/editcsv.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:01:35	72265/72265	---M--	200	added ('OK')	image/png	etag:%2211a49-607e8cdfba1c8%22	http://df.webontwerp.ucll.be/assets/CSV/importcsv1.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/importcsv1.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:01:37	44049/44049	---M--	200	added ('OK')	image/png	etag:%22ac11-607e8cdfd380b%22	http://df.webontwerp.ucll.be/assets/CSV/importcsv2.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/importcsv2.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:01:50	216717/216717	---M--	200	added ('OK')	image/png	etag:%2234e8d-607e8ce0d070b%22	http://df.webontwerp.ucll.be/assets/CSV/zoekvervang.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/zoekvervang.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:01:52	87509/87509	---M--	200	added ('OK')	image/png	etag:%22155d5-607e8ce067f1e%22	http://df.webontwerp.ucll.be/assets/CSV/selectalleprijzen.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/selectalleprijzen.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:01:55	119196/119196	---M--	200	added ('OK')	image/png	etag:%221d19c-607e8ce04d93a%22	http://df.webontwerp.ucll.be/assets/CSV/importfoutAruba.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/importfoutAruba.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:02:02	71155/71155	---M--	200	added ('OK')	image/png	etag:%22115f3-607e8cdf865a1%22	http://df.webontwerp.ucll.be/assets/CSV/grootsteprijsverschil.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/grootsteprijsverschil.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:02:04	77849/77849	---M--	200	added ('OK')	image/png	etag:%2213019-607e8cdf9ec44%22	http://df.webontwerp.ucll.be/assets/CSV/groupbyvb1.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/groupbyvb1.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:02:13	112196/112196	---M--	200	added ('OK')	image/png	etag:%221b644-607e8ce05b3fc%22	http://df.webontwerp.ucll.be/assets/CSV/groupbyhaving.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/groupbyhaving.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:02:13	212430/212430	---M--	200	added ('OK')	image/svg+xml	etag:%2233dce-607e8ce45da5f%22	http://df.webontwerp.ucll.be/assets/select/opo_conceptueel.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/select/opo_conceptueel.svg	(from http://df.webontwerp.ucll.be/NL/SQL_select/)
16:02:15	60332/60332	---M--	200	added ('OK')	image/png	etag:%22ebac-607e8ce0b1307%22	http://df.webontwerp.ucll.be/assets/CSV/havingminstens16.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/havingminstens16.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:02:22	39791/39791	---M--	200	added ('OK')	image/png	etag:%229b6f-607e8ce46e401%22	http://df.webontwerp.ucll.be/assets/select/zonderbeginletters.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/select/zonderbeginletters.png	(from http://df.webontwerp.ucll.be/NL/SQL_select/)
16:02:24	130998/130998	---M--	200	added ('OK')	image/png	etag:%221ffb6-607e8ce08e083%22	http://df.webontwerp.ucll.be/assets/CSV/havingvb.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/CSV/havingvb.png	(from http://df.webontwerp.ucll.be/NL/SQL_CSV/)
16:02:24	25478/25478	---M-Z	200	added ('OK')	text/html	etag:%226386-607e8da380dc5-gzip%22	http://df.webontwerp.ucll.be/NL/SQL_select/index.html	C:/Code/School/DF/Database/df.webontwerp.ucll.be/NL/SQL_select/index-2.html	(from http://df.webontwerp.ucll.be/NL/SQL_where/)
16:02:24	47845/47845	---M-Z	200	added ('OK')	text/html	etag:%22bae5-607e8da29d508-gzip%22	http://df.webontwerp.ucll.be/NL/SQL_CSV/index.html	C:/Code/School/DF/Database/df.webontwerp.ucll.be/NL/SQL_CSV/index-2.html	(from http://df.webontwerp.ucll.be/NL/SQL_groupby_having/)
16:02:36	84385/84385	---M--	200	added ('OK')	image/png	etag:%22149a1-607e8ce43983b%22	http://df.webontwerp.ucll.be/assets/select/oudnieuw.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/select/oudnieuw.png	(from http://df.webontwerp.ucll.be/NL/SQL_select/)
16:02:40	93786/93786	---M--	200	added ('OK')	image/png	etag:%2216e5a-607e8cd08f2d8%22	http://df.webontwerp.ucll.be/assets/groupby/sortbycoord.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/groupby/sortbycoord.png	(from http://df.webontwerp.ucll.be/NL/SQL_groupby_having/)
16:02:44	47194/47194	---M--	200	added ('OK')	image/png	etag:%22b85a-607e8cd0af67c%22	http://df.webontwerp.ucll.be/assets/groupby/sumSP.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/groupby/sumSP.png	(from http://df.webontwerp.ucll.be/NL/SQL_groupby_having/)
16:02:47	42174/42174	---M--	200	added ('OK')	image/png	etag:%22a4be-607e8cd096039%22	http://df.webontwerp.ucll.be/assets/groupby/groupavgsemester.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/groupby/groupavgsemester.png	(from http://df.webontwerp.ucll.be/NL/SQL_groupby_having/)
16:02:52	26904/26904	---M--	200	added ('OK')	image/png	etag:%226918-607e8cd074cf5%22	http://df.webontwerp.ucll.be/assets/groupby/grouponevensem.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/groupby/grouponevensem.png	(from http://df.webontwerp.ucll.be/NL/SQL_groupby_having/)
16:02:55	68341/68341	---M--	200	added ('OK')	image/png	etag:%2210af5-607e8cd074cf5%22	http://df.webontwerp.ucll.be/assets/groupby/grouptweekol.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/groupby/grouptweekol.png	(from http://df.webontwerp.ucll.be/NL/SQL_groupby_having/)
16:03:11	1448050/1448050	---M--	200	added ('OK')	image/jpeg	etag:%22161872-607e8cc75d96b%22	http://df.webontwerp.ucll.be/assets/conceptueel/IMG_1656.jpeg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/conceptueel/IMG_1656.jpg	(from http://df.webontwerp.ucll.be/NL/model_conceptueel_oefeningen/)
16:03:13	133101/133101	---M--	200	added ('OK')	image/png	etag:%22207ed-607e8cd1120a9%22	http://df.webontwerp.ucll.be/assets/orderby/orderbySP.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/orderby/orderbySP.png	(from http://df.webontwerp.ucll.be/NL/SQL_orderby/)
16:03:17	33113/33113	---M--	200	added ('OK')	image/png	etag:%228159-607e8cc8cebdb%22	http://df.webontwerp.ucll.be/assets/limit/limit2.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/limit/limit2.png	(from http://df.webontwerp.ucll.be/NL/SQL_limit/)
16:03:17	132772/132772	---M--	200	added ('OK')	image/png	etag:%22206a4-607e8cd11dc2a%22	http://df.webontwerp.ucll.be/assets/orderby/orderbySPnaam.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/orderby/orderbySPnaam.png	(from http://df.webontwerp.ucll.be/NL/SQL_orderby/)
16:03:18	219076/219076	---M--	200	added ('OK')	image/svg+xml	etag:%22357c4-607e8ce57ad04%22	http://df.webontwerp.ucll.be/assets/een-op-veel-SQL/2_losse_entiteittypes.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/een-op-veel-SQL/2_losse_entiteittypes.svg	(from http://df.webontwerp.ucll.be/NL/SQL_eenopveel/)
16:03:20	227954/227954	---M--	200	added ('OK')	image/svg+xml	etag:%2237a72-607e8ce54edde%22	http://df.webontwerp.ucll.be/assets/een-op-veel-SQL/gekoppelde_entiteittypes.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/een-op-veel-SQL/gekoppelde_entiteittypes.svg	(from http://df.webontwerp.ucll.be/NL/SQL_eenopveel/)
16:03:21	228941/228941	---M--	200	added ('OK')	image/svg+xml	etag:%2237e4d-607e8ce577e23%22	http://df.webontwerp.ucll.be/assets/een-op-veel-SQL/logisch.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/een-op-veel-SQL/logisch.svg	(from http://df.webontwerp.ucll.be/NL/SQL_eenopveel/)
16:03:22	7744/7744	---M-Z	200	added ('OK')	text/plain	etag:%221e40-607e8ce59cfe8-gzip%22	http://df.webontwerp.ucll.be/assets/een-op-veel-SQL/lector-opo-SQL.txt	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/een-op-veel-SQL/lector-opo-SQL.txt	(from http://df.webontwerp.ucll.be/NL/SQL_eenopveel/)
16:03:26	67142/67142	---M--	200	added ('OK')	image/png	etag:%2210646-607e8cc8cebdb%22	http://df.webontwerp.ucll.be/assets/limit/withties.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/limit/withties.png	(from http://df.webontwerp.ucll.be/NL/SQL_limit/)
16:03:32	64986/64986	---M--	200	added ('OK')	image/png	etag:%22fdda-607e8ce552c5f%22	http://df.webontwerp.ucll.be/assets/een-op-veel-SQL/lector-opo.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/een-op-veel-SQL/lector-opo.png	(from http://df.webontwerp.ucll.be/NL/SQL_eenopveel/)
16:03:34	73597/73597	---M--	200	added ('OK')	image/png	etag:%2211f7d-607e8cc83b468%22	http://df.webontwerp.ucll.be/assets/join/join_vb1.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/join/join_vb1.png	(from http://df.webontwerp.ucll.be/NL/SQL_innerjoin/)
16:03:47	88430/88430	---M--	200	added ('OK')	image/png	etag:%221596e-607e8cc84dd4a%22	http://df.webontwerp.ucll.be/assets/join/join_vb3.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/join/join_vb3.png	(from http://df.webontwerp.ucll.be/NL/SQL_innerjoin/)
16:03:48	82816/82816	---M--	200	added ('OK')	image/png	etag:%2214380-607e8cc81b0c4%22	http://df.webontwerp.ucll.be/assets/join/join_vb5.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/join/join_vb5.png	(from http://df.webontwerp.ucll.be/NL/SQL_innerjoin/)
16:03:56	183195/183195	---M--	200	added ('OK')	image/png	etag:%222cb9b-607e8cc86256d%22	http://df.webontwerp.ucll.be/assets/join/join_vb2.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/join/join_vb2.png	(from http://df.webontwerp.ucll.be/NL/SQL_innerjoin/)
16:03:56	278012/278012	---M--	200	added ('OK')	image/svg+xml	etag:%2243dfc-607e8cc878cd0%22	http://df.webontwerp.ucll.be/assets/join/euro2012.svg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/join/euro2012.svg	(from http://df.webontwerp.ucll.be/NL/SQL_innerjoin/)
16:04:00	73345/73345	---M--	200	added ('OK')	image/png	etag:%2211e81-607e8cc82d9a6%22	http://df.webontwerp.ucll.be/assets/join/join_vb4.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/join/join_vb4.png	(from http://df.webontwerp.ucll.be/NL/SQL_innerjoin/)
16:04:04	661741/661741	---M--	200	added ('OK')	image/jpeg	etag:%22a18ed-607e8ce452e7e%22	http://df.webontwerp.ucll.be/assets/select/letterkast.jpeg	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/select/letterkast.jpg	(from http://df.webontwerp.ucll.be/NL/SQL_select/)
16:04:13	55077/55077	---M--	200	added ('OK')	image/png	etag:%22d725-607e8cc8039c1%22	http://df.webontwerp.ucll.be/assets/join/outerjoin_3.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/join/outerjoin_3.png	(from http://df.webontwerp.ucll.be/NL/SQL_outerjoin/)
16:04:16	102703/102703	---M--	200	added ('OK')	image/png	etag:%221912f-607e8cc7eb31d%22	http://df.webontwerp.ucll.be/assets/join/outerjoin_2.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/join/outerjoin_2.png	(from http://df.webontwerp.ucll.be/NL/SQL_outerjoin/)
16:04:22	148093/148093	---M--	200	added ('OK')	image/png	etag:%222427d-607e8cc7cceba%22	http://df.webontwerp.ucll.be/assets/join/outerjoin_1.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/join/outerjoin_1.png	(from http://df.webontwerp.ucll.be/NL/SQL_outerjoin/)
16:04:23	214934/214934	---M--	200	added ('OK')	image/png	etag:%2234796-607e8cc8104e2%22	http://df.webontwerp.ucll.be/assets/join/join_vb6.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/join/join_vb6.png	(from http://df.webontwerp.ucll.be/NL/SQL_innerjoin/)
16:04:26	79383/79383	---M--	200	added ('OK')	image/png	etag:%2213617-607e8cc7dc8bc%22	http://df.webontwerp.ucll.be/assets/join/outerjoin_4.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/join/outerjoin_4.png	(from http://df.webontwerp.ucll.be/NL/SQL_outerjoin/)
16:04:26	59394/59394	---M--	200	added ('OK')	image/png	etag:%22e802-607e8ce2d7fce%22	http://df.webontwerp.ucll.be/assets/tennis/tennis.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/tennis/tennis.png	(from http://df.webontwerp.ucll.be/NL/SQL_tennis/)
16:04:26	17719/17719	---M--	200	added ('OK')	image/png	etag:%224537-607e8ce3743e1%22	http://df.webontwerp.ucll.be/assets/tennis/oef1_4.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/tennis/oef1_4.png	(from http://df.webontwerp.ucll.be/NL/SQL_tennis/)
16:04:29	17491/17491	---M--	200	added ('OK')	image/png	etag:%224453-607e8ce380f03%22	http://df.webontwerp.ucll.be/assets/tennis/oef1_5.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/tennis/oef1_5.png	(from http://df.webontwerp.ucll.be/NL/SQL_tennis/)
16:04:30	17440/17440	---M--	200	added ('OK')	image/png	etag:%224420-607e8ce2774e1%22	http://df.webontwerp.ucll.be/assets/tennis/oef1_8.png	C:/Code/School/DF/Database/df.webontwerp.ucll.be/assets/tennis/oef1_8.png	(from http://df.webontwerp.ucll.be/NL/SQL_tennis/)
